payment_id,customer_id,payment_amount,failure_type,retry_count,successful_payments,failed_payments,customer_age_days,days_since_failure,payment_method,previous_recovery_rate,recovered
pay_01967,cust_2418,390.67,invalid_card,2,7,8,115,0.6,card,0.467,0
pay_01968,cust_2111,4713.66,bank_timeout,1,12,0,512,3.49,upi,1.0,1
pay_01969,cust_0017,481.9,authentication_failed,3,8,3,150,0.75,card,0.727,0
pay_01970,cust_0502,8376.73,invalid_card,2,20,4,888,0.81,card,0.833,1
pay_01971,cust_2369,1776.81,invalid_card,1,19,1,501,0.78,card,0.95,1
pay_01972,cust_2397,3079.43,authentication_failed,0,3,2,687,2.13,upi,0.6,0
pay_01973,cust_1570,414.58,invalid_card,1,6,5,255,3.04,netbanking,0.545,0
pay_01974,cust_0135,230.46,insufficient_funds,1,18,4,778,2.97,upi,0.818,0
pay_01975,cust_0334,4507.89,invalid_card,1,8,8,843,0.59,netbanking,0.5,0
pay_01976,cust_0187,446.66,insufficient_funds,3,19,3,68,0.46,upi,0.864,1
pay_01977,cust_1029,471.61,insufficient_funds,2,20,2,945,4.57,card,0.909,0
pay_01978,cust_0617,357.89,invalid_card,0,2,0,282,1.53,netbanking,1.0,0
pay_01979,cust_0500,1515.38,expired_card,2,4,0,244,1.66,netbanking,1.0,0
pay_01980,cust_0306,7698.43,authentication_failed,1,17,6,90,0.49,card,0.739,1
pay_01981,cust_1969,850.24,bank_timeout,0,18,4,978,4.25,netbanking,0.818,0
pay_01982,cust_0067,651.42,authentication_failed,0,9,1,152,0.75,netbanking,0.9,0
pay_01983,cust_2186,336.81,authentication_failed,3,15,8,407,2.51,card,0.652,0
pay_01984,cust_1207,457.06,insufficient_funds,3,9,1,703,4.93,netbanking,0.9,1
pay_01985,cust_0501,433.74,expired_card,0,2,3,114,4.61,upi,0.4,0
pay_01986,cust_0893,705.07,invalid_card,3,17,4,863,1.79,card,0.81,0
pay_01987,cust_0685,498.5,insufficient_funds,2,9,7,767,4.06,card,0.562,0
pay_01988,cust_1911,2226.55,invalid_card,2,16,3,89,0.25,upi,0.842,0
pay_01989,cust_0435,2460.21,invalid_card,2,11,8,333,4.44,card,0.579,0
pay_01990,cust_0755,861.48,expired_card,2,0,4,421,4.38,upi,0.0,0
pay_01991,cust_1952,1587.83,insufficient_funds,0,12,8,693,4.78,card,0.6,1
pay_01992,cust_1725,457.34,insufficient_funds,3,13,8,643,0.39,card,0.619,0
pay_01993,cust_1114,901.3,insufficient_funds,3,5,3,543,3.63,upi,0.625,0
pay_01994,cust_0499,895.58,bank_timeout,1,9,0,578,1.46,card,1.0,1
pay_01995,cust_1339,1715.47,insufficient_funds,2,2,0,773,3.78,card,1.0,0
pay_01996,cust_1098,334.71,insufficient_funds,2,0,5,228,1.66,card,0.0,0
pay_01997,cust_1815,477.29,invalid_card,0,20,5,531,2.83,upi,0.8,0
pay_01998,cust_0168,378.64,insufficient_funds,2,3,4,961,4.35,card,0.429,0
pay_01999,cust_1350,271.78,expired_card,3,17,6,849,2.33,upi,0.739,0
pay_02000,cust_0528,587.47,insufficient_funds,1,11,7,964,2.84,upi,0.611,1
pay_02001,cust_0103,613.44,insufficient_funds,3,8,3,871,3.63,card,0.727,1
pay_02002,cust_2443,1663.54,invalid_card,2,0,8,807,1.46,upi,0.0,0
pay_02003,cust_2359,467.44,expired_card,1,16,8,469,0.17,upi,0.667,0
pay_02004,cust_0274,4683.91,expired_card,3,1,1,438,1.66,upi,0.5,0
pay_02005,cust_1820,1836.09,authentication_failed,0,4,5,255,3.21,netbanking,0.444,0
pay_02006,cust_2098,7295.85,expired_card,2,14,7,910,4.56,upi,0.667,0
pay_02007,cust_1324,904.98,bank_timeout,1,6,4,554,0.12,upi,0.6,1
pay_02008,cust_0131,1251.91,expired_card,3,19,1,365,2.72,card,0.95,0
pay_02009,cust_1292,922.08,invalid_card,3,0,2,314,0.91,netbanking,0.0,0
pay_02010,cust_1853,1425.58,authentication_failed,2,5,3,898,0.5,upi,0.625,1
pay_02011,cust_2203,475.49,bank_timeout,3,12,2,956,4.42,netbanking,0.857,0
pay_02012,cust_2458,578.81,bank_timeout,2,2,6,505,2.75,card,0.25,1
pay_02013,cust_0725,4232.47,invalid_card,1,15,0,435,1.18,netbanking,1.0,0
pay_02014,cust_0517,875.01,authentication_failed,0,9,8,828,4.69,card,0.529,0
pay_02015,cust_1468,201.28,insufficient_funds,1,20,3,246,1.93,netbanking,0.87,1
pay_02016,cust_0925,345.82,bank_timeout,2,13,1,415,0.82,netbanking,0.929,1
pay_02017,cust_1395,1561.27,expired_card,2,0,7,623,4.99,netbanking,0.0,0
pay_02018,cust_0585,642.54,bank_timeout,1,2,6,696,3.17,netbanking,0.25,0
pay_02019,cust_1907,1150.86,invalid_card,2,7,7,43,3.93,netbanking,0.5,0
pay_02020,cust_0485,383.48,insufficient_funds,3,15,6,460,3.59,netbanking,0.714,0
pay_02021,cust_1393,9273.42,insufficient_funds,0,18,2,597,0.52,card,0.9,1
pay_02022,cust_1316,342.04,bank_timeout,1,2,1,430,2.44,card,0.667,1
pay_02023,cust_2241,8780.51,bank_timeout,1,4,2,233,3.45,upi,0.667,0
pay_02024,cust_0505,1143.15,authentication_failed,3,7,7,115,0.51,upi,0.5,0
pay_02025,cust_0624,596.09,invalid_card,1,18,8,608,4.55,upi,0.692,1
pay_02026,cust_0609,4002.27,expired_card,3,12,3,159,4.86,netbanking,0.8,0
pay_02027,cust_2193,4411.74,invalid_card,0,10,3,971,2.67,upi,0.769,1
pay_02028,cust_0169,3212.31,expired_card,3,12,4,218,2.21,card,0.75,0
pay_02029,cust_0903,2610.16,expired_card,1,7,7,884,1.89,upi,0.5,0
pay_02030,cust_1607,2226.58,authentication_failed,2,18,6,193,0.91,upi,0.75,0
pay_02031,cust_2367,683.44,expired_card,3,18,2,611,2.15,card,0.9,1
pay_02032,cust_1570,359.15,invalid_card,3,13,7,213,3.03,card,0.65,0
pay_02033,cust_0948,850.37,expired_card,2,4,1,164,2.92,netbanking,0.8,0
pay_02034,cust_1234,890.51,bank_timeout,3,14,8,907,3.48,upi,0.636,1
pay_02035,cust_0026,672.1,expired_card,2,20,0,499,0.22,card,1.0,0
pay_02036,cust_0943,764.32,bank_timeout,3,20,2,740,0.37,card,0.909,1
pay_02037,cust_2325,9456.78,invalid_card,3,0,6,231,2.09,netbanking,0.0,0
pay_02038,cust_0900,8655.28,bank_timeout,0,2,2,934,3.99,card,0.5,0
pay_02039,cust_0621,1097.97,authentication_failed,1,12,4,821,4.83,upi,0.75,1
pay_02040,cust_2225,8942.96,insufficient_funds,1,17,6,540,3.65,netbanking,0.739,0
pay_02041,cust_0352,2702.79,authentication_failed,3,19,2,54,2.86,upi,0.905,0
pay_02042,cust_1518,639.69,bank_timeout,2,2,3,413,0.34,upi,0.4,0
pay_02043,cust_0004,1583.26,authentication_failed,0,17,0,251,4.76,netbanking,1.0,1
pay_02044,cust_2088,372.12,insufficient_funds,0,8,3,95,1.81,upi,0.727,1
pay_02045,cust_1577,669.63,authentication_failed,0,8,8,691,1.16,netbanking,0.5,0
pay_02046,cust_1271,336.42,insufficient_funds,2,12,4,488,0.64,upi,0.75,0
pay_02047,cust_1847,518.01,invalid_card,0,12,8,740,2.84,netbanking,0.6,1
pay_02048,cust_0837,5560.33,invalid_card,3,3,1,612,2.9,netbanking,0.75,1
pay_02049,cust_1579,788.99,bank_timeout,0,15,0,766,1.67,upi,1.0,0
pay_02050,cust_0116,1414.55,authentication_failed,2,13,5,480,3.56,card,0.722,0
pay_02051,cust_2235,682.01,expired_card,3,12,2,126,2.39,card,0.857,0
pay_02052,cust_1975,2361.96,invalid_card,3,19,3,34,4.09,upi,0.864,0
pay_02053,cust_0830,4102.97,bank_timeout,3,13,8,860,3.27,upi,0.619,1
pay_02054,cust_1045,818.35,expired_card,2,9,6,139,4.84,card,0.6,1
pay_02055,cust_0019,9405.95,bank_timeout,0,20,7,813,4.16,netbanking,0.741,0
pay_02056,cust_2276,8552.71,invalid_card,0,3,8,329,0.79,netbanking,0.273,0
pay_02057,cust_0526,406.99,authentication_failed,0,14,1,179,0.46,card,0.933,0
pay_02058,cust_0580,7725.27,bank_timeout,0,11,7,899,4.13,netbanking,0.611,1
pay_02059,cust_1832,9494.51,insufficient_funds,3,3,6,403,3.58,netbanking,0.333,0
pay_02060,cust_1780,303.96,authentication_failed,3,16,3,229,1.51,netbanking,0.842,0
pay_02061,cust_1090,1732.92,bank_timeout,3,11,3,829,2.35,netbanking,0.786,0
pay_02062,cust_0821,2674.74,bank_timeout,0,14,0,400,3.5,netbanking,1.0,1
pay_02063,cust_1959,400.53,insufficient_funds,0,3,0,100,2.05,upi,1.0,0
pay_02064,cust_0621,515.33,expired_card,2,19,7,914,2.83,upi,0.731,1
pay_02065,cust_0833,4448.9,insufficient_funds,1,3,4,614,2.07,netbanking,0.429,1
pay_02066,cust_2336,9272.83,invalid_card,1,4,0,927,1.12,upi,1.0,0
pay_02067,cust_2027,907.83,expired_card,2,8,2,767,2.54,upi,0.8,0
pay_02068,cust_0527,519.66,insufficient_funds,3,1,1,341,3.37,netbanking,0.5,0
pay_02069,cust_1545,2177.87,expired_card,1,15,1,440,4.78,card,0.938,1
pay_02070,cust_0832,938.68,expired_card,1,12,3,861,0.16,upi,0.8,0
pay_02071,cust_0239,518.82,insufficient_funds,3,16,1,774,0.12,netbanking,0.941,1
pay_02072,cust_1269,765.32,expired_card,2,2,5,586,4.42,netbanking,0.286,0
pay_02073,cust_2459,425.8,expired_card,1,20,7,457,2.18,netbanking,0.741,0
pay_02074,cust_0994,430.09,bank_timeout,3,16,1,387,4.28,card,0.941,1
pay_02075,cust_2344,4794.79,insufficient_funds,1,2,1,67,4.9,upi,0.667,1
pay_02076,cust_2247,3058.56,invalid_card,3,19,8,327,4.9,card,0.704,0
pay_02077,cust_0388,3979.38,authentication_failed,3,13,5,693,0.24,card,0.722,0
pay_02078,cust_0426,9066.55,invalid_card,1,16,8,859,4.8,upi,0.667,1
pay_02079,cust_1676,2051.4,insufficient_funds,3,20,2,500,4.63,card,0.909,1
pay_02080,cust_0705,376.64,authentication_failed,1,14,6,117,4.75,netbanking,0.7,1
pay_02081,cust_1331,249.7,invalid_card,1,10,8,138,0.76,upi,0.556,0
pay_02082,cust_1399,5258.69,invalid_card,0,17,3,964,2.83,upi,0.85,0
pay_02083,cust_2180,1144.81,insufficient_funds,0,12,5,524,2.8,upi,0.706,1
pay_02084,cust_0772,1278.01,invalid_card,0,17,8,481,0.49,upi,0.68,0
pay_02085,cust_0468,1856.63,insufficient_funds,1,8,4,638,3.55,card,0.667,0
pay_02086,cust_0742,6438.44,insufficient_funds,1,20,0,822,0.79,netbanking,1.0,1
pay_02087,cust_0804,204.41,insufficient_funds,3,20,0,535,1.45,netbanking,1.0,1
pay_02088,cust_2342,511.46,bank_timeout,1,6,6,649,1.13,card,0.5,1
pay_02089,cust_0488,3292.89,bank_timeout,1,8,2,956,1.99,card,0.8,1
pay_02090,cust_1735,5544.0,expired_card,2,15,1,856,3.25,card,0.938,1
pay_02091,cust_1135,5571.98,invalid_card,0,12,8,954,2.52,upi,0.6,1
pay_02092,cust_0854,2878.55,insufficient_funds,3,20,6,947,2.79,upi,0.769,1
pay_02093,cust_2198,2854.03,authentication_failed,2,17,3,707,4.7,card,0.85,1
pay_02094,cust_1447,8981.88,bank_timeout,3,9,8,350,1.28,upi,0.529,0
pay_02095,cust_0121,457.2,authentication_failed,2,7,2,821,4.43,netbanking,0.778,1
pay_02096,cust_1674,1436.67,expired_card,3,19,5,917,2.72,card,0.792,0
pay_02097,cust_1459,1610.9,insufficient_funds,1,17,4,440,2.37,netbanking,0.81,1
pay_02098,cust_0034,598.34,authentication_failed,3,14,3,966,3.72,card,0.824,0
pay_02099,cust_0582,1539.01,insufficient_funds,0,2,6,171,1.74,card,0.25,0
pay_02100,cust_1439,231.98,expired_card,0,5,8,126,1.63,upi,0.385,0
pay_02101,cust_1407,532.3,bank_timeout,2,6,1,846,3.64,upi,0.857,1
pay_02102,cust_0412,619.26,invalid_card,1,14,4,182,2.8,upi,0.778,0
pay_02103,cust_1558,1687.55,invalid_card,1,17,5,386,1.53,card,0.773,0
pay_02104,cust_0329,276.86,authentication_failed,2,3,1,518,3.36,card,0.75,0
pay_02105,cust_1247,4539.22,insufficient_funds,1,15,2,586,4.24,upi,0.882,1
pay_02106,cust_1703,623.48,insufficient_funds,2,15,5,463,3.62,netbanking,0.75,1
pay_02107,cust_0684,427.32,authentication_failed,0,16,7,431,0.88,upi,0.696,0
pay_02108,cust_2414,3586.77,bank_timeout,1,19,5,105,2.24,card,0.792,1
pay_02109,cust_2024,655.07,bank_timeout,3,14,3,722,4.04,netbanking,0.824,0
pay_02110,cust_0710,484.68,expired_card,2,2,4,695,0.85,netbanking,0.333,0
pay_02111,cust_0595,907.14,authentication_failed,1,3,3,291,0.75,card,0.5,0
pay_02112,cust_1482,429.13,insufficient_funds,2,9,0,796,1.5,netbanking,1.0,0
pay_02113,cust_1060,2700.83,bank_timeout,2,7,1,937,0.29,upi,0.875,1
pay_02114,cust_0643,398.34,expired_card,3,4,1,719,4.69,card,0.8,0
pay_02115,cust_2478,8661.48,bank_timeout,0,13,2,731,3.11,card,0.867,1
pay_02116,cust_0220,418.35,authentication_failed,1,12,1,835,1.68,netbanking,0.923,0
pay_02117,cust_0893,1967.61,bank_timeout,3,15,0,482,3.25,netbanking,1.0,1
pay_02118,cust_1419,869.5,insufficient_funds,2,10,0,40,4.06,upi,1.0,0
pay_02119,cust_0728,887.28,authentication_failed,0,6,4,683,1.8,upi,0.6,0
pay_02120,cust_0227,250.03,bank_timeout,0,8,0,649,3.93,netbanking,1.0,0
pay_02121,cust_0843,280.94,authentication_failed,1,7,6,584,2.57,netbanking,0.538,0
pay_02122,cust_0183,621.55,insufficient_funds,2,3,3,280,1.48,card,0.5,0
pay_02123,cust_0247,654.94,expired_card,1,1,8,787,1.07,card,0.111,0
pay_02124,cust_0315,8064.93,bank_timeout,0,7,8,608,3.42,upi,0.467,0
pay_02125,cust_0353,393.55,invalid_card,2,20,7,468,2.46,netbanking,0.741,0
pay_02126,cust_0190,211.82,insufficient_funds,0,14,1,474,1.28,upi,0.933,1
pay_02127,cust_2297,2588.12,insufficient_funds,1,14,0,571,1.92,card,1.0,1
pay_02128,cust_0452,1160.93,expired_card,2,13,7,175,3.12,upi,0.65,0
pay_02129,cust_1410,6174.18,insufficient_funds,3,14,1,734,3.8,card,0.933,0
pay_02130,cust_2053,2692.07,invalid_card,1,12,6,975,3.9,card,0.667,1
pay_02131,cust_2228,264.63,bank_timeout,3,9,0,199,3.67,netbanking,1.0,1
pay_02132,cust_0891,5020.54,insufficient_funds,2,12,6,210,2.52,upi,0.667,0
pay_02133,cust_0839,3773.04,invalid_card,2,5,1,413,1.01,card,0.833,0
pay_02134,cust_2095,799.88,invalid_card,3,0,4,427,1.63,upi,0.0,0
pay_02135,cust_2207,492.09,bank_timeout,1,0,0,314,2.75,upi,0.0,1
pay_02136,cust_1993,403.87,expired_card,1,4,1,707,3.25,netbanking,0.8,0
pay_02137,cust_1977,479.51,expired_card,3,4,1,113,2.76,card,0.8,0
pay_02138,cust_0698,237.48,insufficient_funds,0,14,6,697,0.36,netbanking,0.7,0
pay_02139,cust_1968,2225.03,authentication_failed,2,18,7,669,3.04,upi,0.72,1
pay_02140,cust_1294,1212.8,authentication_failed,2,13,5,559,3.72,upi,0.722,1
pay_02141,cust_2265,384.94,invalid_card,3,6,5,446,4.32,card,0.545,0
pay_02142,cust_0388,1188.14,expired_card,1,13,1,458,3.02,upi,0.929,1
pay_02143,cust_2494,743.51,authentication_failed,0,12,8,1000,0.92,netbanking,0.6,0
pay_02144,cust_0194,6496.64,invalid_card,1,5,1,428,1.19,upi,0.833,0
pay_02145,cust_0797,2674.32,expired_card,0,1,4,735,3.05,netbanking,0.2,0
pay_02146,cust_0231,2202.15,authentication_failed,1,10,6,955,4.84,upi,0.625,0
pay_02147,cust_0961,957.62,invalid_card,1,19,2,178,4.56,upi,0.905,0
pay_02148,cust_1401,903.55,expired_card,0,20,4,882,2.52,netbanking,0.833,1
pay_02149,cust_1725,951.4,bank_timeout,0,3,8,434,1.24,upi,0.273,0
pay_02150,cust_2451,2648.8,expired_card,0,10,6,252,3.9,card,0.625,0
pay_02151,cust_2471,2601.16,authentication_failed,3,9,5,933,3.96,card,0.643,0
pay_02152,cust_2206,814.19,insufficient_funds,3,20,3,366,3.29,upi,0.87,0
pay_02153,cust_0381,4443.16,bank_timeout,3,0,7,739,0.77,upi,0.0,1
pay_02154,cust_1962,852.6,expired_card,1,20,2,782,4.27,card,0.909,1
pay_02155,cust_1108,807.75,insufficient_funds,1,5,3,474,1.63,upi,0.625,0
pay_02156,cust_0060,2296.98,bank_timeout,2,4,0,191,3.5,upi,1.0,1
pay_02157,cust_1003,7205.86,invalid_card,0,3,8,466,3.32,upi,0.273,0
pay_02158,cust_1378,323.96,expired_card,2,6,8,664,3.56,upi,0.429,0
pay_02159,cust_0789,2660.81,insufficient_funds,0,16,2,424,4.31,netbanking,0.889,1
pay_02160,cust_0290,599.62,authentication_failed,1,1,2,277,2.45,netbanking,0.333,0
pay_02161,cust_1564,831.32,authentication_failed,1,7,8,422,0.56,upi,0.467,0
pay_02162,cust_1025,532.65,authentication_failed,0,19,3,832,3.99,netbanking,0.864,1
pay_02163,cust_0520,3015.4,bank_timeout,1,8,6,225,1.09,netbanking,0.571,1
pay_02164,cust_1229,768.86,invalid_card,0,16,6,476,4.52,upi,0.727,0
pay_02165,cust_1043,2551.32,bank_timeout,1,17,2,422,4.72,upi,0.895,1
pay_02166,cust_0548,365.35,authentication_failed,1,17,8,856,3.15,upi,0.68,1
pay_02167,cust_1529,381.63,bank_timeout,3,19,6,320,1.7,netbanking,0.76,1
pay_02168,cust_1322,1940.18,invalid_card,1,0,0,810,3.0,card,0.0,0
pay_02169,cust_2412,2016.81,expired_card,3,12,8,474,2.21,netbanking,0.6,0
pay_02170,cust_2413,360.67,invalid_card,0,13,0,117,4.25,netbanking,1.0,0
pay_02171,cust_1804,2925.78,invalid_card,2,12,7,879,1.86,card,0.632,0
pay_02172,cust_1771,6799.19,insufficient_funds,0,12,7,708,1.53,netbanking,0.632,1
pay_02173,cust_2306,1408.62,authentication_failed,3,18,8,365,0.19,netbanking,0.692,0
pay_02174,cust_1140,8470.0,authentication_failed,3,10,4,76,0.77,card,0.714,0
pay_02175,cust_1083,896.91,expired_card,0,9,0,894,0.74,upi,1.0,1
pay_02176,cust_0229,5265.76,invalid_card,1,12,4,556,4.96,netbanking,0.75,0
pay_02177,cust_0293,879.53,invalid_card,0,12,3,360,2.61,netbanking,0.8,0
pay_02178,cust_0905,919.11,invalid_card,3,19,5,116,4.84,netbanking,0.792,0
pay_02179,cust_0854,646.68,invalid_card,2,16,6,807,2.43,upi,0.727,0
pay_02180,cust_0886,4359.93,bank_timeout,2,9,3,673,3.02,upi,0.75,0
pay_02181,cust_1651,798.28,insufficient_funds,0,4,3,257,1.92,netbanking,0.571,1
pay_02182,cust_1728,856.32,insufficient_funds,2,8,5,502,2.36,upi,0.615,0
pay_02183,cust_1754,4714.78,invalid_card,2,1,8,658,4.52,netbanking,0.111,0
pay_02184,cust_2271,4854.5,expired_card,2,9,3,993,1.5,netbanking,0.75,0
pay_02185,cust_2058,4331.62,expired_card,1,15,6,506,2.16,card,0.714,1
pay_02186,cust_1947,9707.12,invalid_card,2,2,4,641,2.28,upi,0.333,1
pay_02187,cust_0819,537.94,insufficient_funds,0,1,0,614,4.27,netbanking,1.0,0
pay_02188,cust_0138,685.93,expired_card,2,10,3,567,4.92,netbanking,0.769,0
pay_02189,cust_1367,710.91,bank_timeout,3,1,0,912,4.79,upi,1.0,1
pay_02190,cust_1066,338.92,bank_timeout,2,13,1,110,3.04,upi,0.929,1
pay_02191,cust_2449,349.56,insufficient_funds,0,10,8,250,3.77,netbanking,0.556,1
pay_02192,cust_1835,1852.34,invalid_card,3,2,8,688,3.84,upi,0.2,0
pay_02193,cust_1673,6230.45,invalid_card,3,17,2,755,3.11,netbanking,0.895,1
pay_02194,cust_1528,1685.84,insufficient_funds,0,8,2,748,1.24,netbanking,0.8,0
pay_02195,cust_0949,2408.04,insufficient_funds,2,15,3,668,2.72,upi,0.833,0
pay_02196,cust_0716,473.39,authentication_failed,3,1,4,526,1.61,upi,0.2,0
pay_02197,cust_0998,1180.49,bank_timeout,3,9,4,877,0.73,upi,0.692,0
pay_02198,cust_0770,630.97,bank_timeout,3,20,3,888,1.85,netbanking,0.87,0
pay_02199,cust_0337,9014.95,expired_card,3,9,1,238,0.54,upi,0.9,0
pay_02200,cust_0834,2347.96,authentication_failed,1,8,6,820,1.66,upi,0.571,0
pay_02201,cust_0322,2870.39,bank_timeout,0,15,8,646,1.71,netbanking,0.652,1
pay_02202,cust_0238,441.65,bank_timeout,3,10,5,857,2.64,netbanking,0.667,0
pay_02203,cust_0454,672.24,insufficient_funds,1,9,8,810,4.78,netbanking,0.529,1
pay_02204,cust_0376,857.52,authentication_failed,2,12,3,295,0.72,card,0.8,0
pay_02205,cust_2486,2828.54,authentication_failed,1,1,1,207,0.41,upi,0.5,0
pay_02206,cust_1288,1590.09,invalid_card,1,7,1,370,4.43,card,0.875,1
pay_02207,cust_1460,307.73,bank_timeout,2,9,0,490,2.26,card,1.0,1
pay_02208,cust_0361,9997.72,expired_card,2,10,5,497,2.09,netbanking,0.667,0
pay_02209,cust_1771,270.21,authentication_failed,1,19,1,174,2.09,netbanking,0.95,1
pay_02210,cust_2450,279.07,insufficient_funds,0,12,6,736,3.12,upi,0.667,1
pay_02211,cust_0071,876.12,bank_timeout,2,4,1,444,2.72,netbanking,0.8,1
pay_02212,cust_1710,3585.95,expired_card,3,5,6,885,3.13,netbanking,0.455,0
pay_02213,cust_1563,485.38,insufficient_funds,2,18,3,172,3.34,card,0.857,0
pay_02214,cust_1441,879.27,bank_timeout,0,1,7,964,4.24,card,0.125,0
pay_02215,cust_2290,8634.63,insufficient_funds,2,2,4,372,1.01,card,0.333,0
pay_02216,cust_0184,298.35,bank_timeout,3,0,6,74,1.51,netbanking,0.0,0
pay_02217,cust_0118,1363.68,expired_card,2,14,6,739,4.9,upi,0.7,1
pay_02218,cust_1398,1514.09,invalid_card,2,6,0,126,4.51,upi,1.0,0
pay_02219,cust_1349,4543.68,authentication_failed,3,12,5,465,3.52,netbanking,0.706,1
pay_02220,cust_0974,694.29,bank_timeout,0,2,1,848,3.66,netbanking,0.667,1
pay_02221,cust_0793,1558.6,invalid_card,0,6,8,47,1.12,card,0.429,0
pay_02222,cust_0497,2712.82,bank_timeout,1,18,4,345,0.46,netbanking,0.818,1
pay_02223,cust_0500,903.63,expired_card,1,17,3,632,1.86,upi,0.85,1
pay_02224,cust_0381,1429.89,bank_timeout,3,15,0,857,2.83,card,1.0,1
pay_02225,cust_2092,8236.75,expired_card,1,18,2,406,3.89,upi,0.9,1
pay_02226,cust_2191,398.06,insufficient_funds,1,4,3,412,1.13,netbanking,0.571,0
pay_02227,cust_1790,8091.72,invalid_card,3,16,0,655,4.75,upi,1.0,1
pay_02228,cust_1141,1958.78,authentication_failed,3,10,2,111,1.23,upi,0.833,0
pay_02229,cust_0822,2793.55,authentication_failed,1,16,7,311,2.73,netbanking,0.696,0
pay_02230,cust_1874,2370.98,authentication_failed,1,13,7,360,3.83,upi,0.65,0
pay_02231,cust_0483,1848.38,authentication_failed,2,10,1,815,1.86,upi,0.909,1
pay_02232,cust_1786,6705.19,bank_timeout,0,1,3,389,3.71,netbanking,0.25,0
pay_02233,cust_0753,217.31,expired_card,3,20,2,206,4.62,netbanking,0.909,1
pay_02234,cust_0593,2082.36,authentication_failed,3,12,6,596,0.34,card,0.667,0
pay_02235,cust_2130,428.89,expired_card,1,6,4,596,0.12,card,0.6,1
pay_02236,cust_1367,8561.13,invalid_card,3,3,5,364,1.38,netbanking,0.375,0
pay_02237,cust_1708,463.23,authentication_failed,3,8,6,678,3.53,upi,0.571,0
pay_02238,cust_2031,2498.02,authentication_failed,0,3,2,757,2.7,netbanking,0.6,0
pay_02239,cust_1430,2850.05,insufficient_funds,0,11,5,769,4.44,card,0.688,1
pay_02240,cust_0891,2346.48,authentication_failed,0,5,6,216,2.14,card,0.455,0
pay_02241,cust_0892,1954.91,invalid_card,3,17,0,881,2.45,card,1.0,0
pay_02242,cust_1407,223.66,authentication_failed,0,14,7,413,1.91,netbanking,0.667,1
pay_02243,cust_0628,843.31,expired_card,0,13,4,664,2.75,card,0.765,1
pay_02244,cust_2130,7508.01,expired_card,3,13,5,418,3.92,upi,0.722,0
pay_02245,cust_2386,1722.93,bank_timeout,2,7,6,579,2.41,netbanking,0.538,1
pay_02246,cust_2018,929.05,insufficient_funds,2,19,0,528,2.08,netbanking,1.0,0
pay_02247,cust_0988,7155.6,insufficient_funds,0,3,1,371,3.25,card,0.75,0
pay_02248,cust_1894,614.13,insufficient_funds,2,17,7,166,0.95,netbanking,0.708,1
pay_02249,cust_1497,1802.18,expired_card,3,9,1,432,2.72,netbanking,0.9,1
pay_02250,cust_1533,809.17,authentication_failed,2,11,8,48,4.19,upi,0.579,0
pay_02251,cust_2385,7184.03,expired_card,0,20,6,442,0.32,netbanking,0.769,1
pay_02252,cust_2175,8436.09,bank_timeout,1,20,4,484,0.11,card,0.833,1
pay_02253,cust_0075,9978.64,insufficient_funds,3,18,7,767,4.07,upi,0.72,0
pay_02254,cust_1006,1698.25,insufficient_funds,1,15,4,411,3.6,netbanking,0.789,1
pay_02255,cust_1649,210.12,insufficient_funds,3,11,0,704,4.25,card,1.0,0
pay_02256,cust_0430,1766.05,authentication_failed,3,17,6,747,3.03,card,0.739,0
pay_02257,cust_2167,292.78,expired_card,1,17,6,485,2.07,netbanking,0.739,0
pay_02258,cust_1024,1856.44,expired_card,3,1,7,89,2.33,netbanking,0.125,0
pay_02259,cust_0545,606.98,expired_card,1,19,0,106,1.43,card,1.0,1
pay_02260,cust_0194,1619.47,authentication_failed,3,12,3,351,2.45,card,0.8,0
pay_02261,cust_2326,2767.99,authentication_failed,1,0,0,966,2.34,card,0.0,1
pay_02262,cust_0936,886.32,invalid_card,1,10,2,715,2.13,card,0.833,1
pay_02263,cust_1929,972.04,authentication_failed,3,13,1,120,4.07,netbanking,0.929,0
pay_02264,cust_0527,897.59,expired_card,3,2,1,629,2.5,card,0.667,0
pay_02265,cust_2239,2684.96,invalid_card,3,8,4,416,4.58,upi,0.667,0
pay_02266,cust_0880,253.26,insufficient_funds,0,17,5,117,1.15,netbanking,0.773,1
pay_02267,cust_1844,982.22,authentication_failed,0,18,3,485,4.2,netbanking,0.857,0
pay_02268,cust_1757,9283.76,insufficient_funds,3,4,2,58,4.74,upi,0.667,1
pay_02269,cust_1070,397.56,insufficient_funds,1,14,2,584,1.11,card,0.875,1
pay_02270,cust_1595,1962.88,invalid_card,0,18,0,461,3.34,upi,1.0,0
pay_02271,cust_1980,984.69,authentication_failed,0,15,6,699,2.47,upi,0.714,1
pay_02272,cust_0270,1187.52,authentication_failed,3,17,0,702,1.57,netbanking,1.0,0
